AgentID,Wealth,Talent,luckyEvents,unluckyEvents,startingCapital
667,797.1025336482235,0.5782681371307163,3.0,4.0,1594.205067296447
668,31.37420687063125,0.6406372121921156,2.0,8.0,2007.9492397204
669,1078.3221605214467,0.7173005220057251,3.0,4.0,2156.6443210428934
670,83.80100506536937,0.657742182057891,1.0,6.0,2681.6321620918197
671,524.163212315571,0.591495801661257,4.0,6.0,2096.652849262284
672,209.9724809051033,0.6288651307379483,2.0,5.0,1679.7798472408265
673,103.29084856438027,0.4852736757546347,1.0,4.0,826.3267885150422
674,2320.860805572877,0.6315901885716554,5.0,5.0,2320.860805572877
675,1468.4511259645446,0.6227975002426871,4.0,4.0,1468.4511259645446
676,9470.659786079952,0.45514250329788913,6.0,4.0,2367.664946519988
677,779.8747846676357,0.6042363973443826,2.0,4.0,3119.499138670543
678,163.09637817664148,0.4771967215513108,1.0,5.0,2609.5420508262637
679,47.218942064080025,0.7603395543173654,4.0,9.0,1511.0061460505608
680,101.66621354764487,0.37870245796548174,1.0,5.0,1626.659416762318
681,61.21051330807157,0.5163348787613283,0.0,5.0,1958.7364258582902
682,230.74088472147622,0.5547783263807319,2.0,5.0,1845.9270777718098
683,46.23037786415872,0.6264303876600699,2.0,8.0,2958.744183306158
684,471.86872453978873,0.3881562203688916,6.0,8.0,1887.474898159155
685,857.2726966638161,0.5956293753536779,1.0,2.0,1714.5453933276322
686,1075.6260566847106,0.4802931361718384,3.0,4.0,2151.2521133694213
687,234.34000224809157,0.5698948973369021,3.0,6.0,1874.7200179847325
688,175.1276630886932,0.518154264929647,1.0,4.0,1401.0213047095456
689,252.33359456694905,0.4497282952150713,1.0,4.0,2018.6687565355924
690,47.283596221303895,0.4039661345188241,1.0,4.0,378.26876977043116
691,1233.4064634394783,0.663852778910289,5.0,6.0,2466.8129268789567
692,177.74190100196498,0.5801852830974417,3.0,7.0,2843.8704160314396
693,3386.655941794356,0.7715259924178166,4.0,3.0,1693.327970897178
694,1484.030546055164,0.5990517404942542,2.0,2.0,1484.030546055164
695,946.5639884336559,0.68012438186425,2.0,3.0,1893.1279768673119
696,10.762623535555953,0.5950288540581313,0.0,7.0,1377.615812551162
697,149.40715382230428,0.48142305381557204,2.0,6.0,2390.5144611568685
698,285.70008286546295,0.6636404637616516,3.0,6.0,2285.6006629237036
699,177.61446280344927,0.5340979738375352,0.0,4.0,2841.8314048551883
700,413.6617795506626,0.6572653640646494,3.0,5.0,1654.6471182026503
701,72040.71455834225,0.7272421088859409,5.0,0.0,2251.2723299481954
702,2327.2636522630946,0.5911027289925908,1.0,1.0,2327.2636522630946
703,761.1848452888769,0.546483063526961,3.0,4.0,1522.3696905777538
704,334.88617276235897,0.4528325510205232,2.0,5.0,2679.0893820988717
705,86.99158128725851,0.4462587328473565,0.0,5.0,2783.7306011922724
706,395.0381323048083,0.3645022936429095,1.0,3.0,1580.1525292192332
707,12327.783936721105,0.6882334649233859,7.0,4.0,1540.9729920901382
708,2112.9791647281318,0.5873235470142045,2.0,1.0,1056.4895823640659
709,148.4254562944494,0.7434294000596788,2.0,6.0,2374.8073007111902
710,92.09104656790929,0.7095066154693347,0.0,4.0,1473.4567450865486
711,9280.250509508347,0.6324590421178629,6.0,4.0,2320.0626273770868
712,109.5313965991463,0.6504055320413121,2.0,6.0,1752.5023455863409
713,175.1411983856584,0.661276912797277,3.0,6.0,1401.1295870852673
714,10067.928467501835,0.5036303910438341,5.0,3.0,2516.982116875459
715,1206.1849341400373,0.7323454070300842,5.0,6.0,2412.3698682800746
716,321.7324713913212,0.6892143649324819,1.0,3.0,1286.9298855652848
717,6652.318600644519,0.5696113999004817,4.0,2.0,1663.0796501611298
718,206.8964447425812,0.7303971245008415,2.0,5.0,1655.1715579406496
719,7.7399452205097745,0.6176560911322884,0.0,8.0,1981.4259764505023
720,2476.6018331669925,0.5851664072176205,1.0,0.0,1238.3009165834962
721,768.4618150114095,0.5707761660816749,1.0,2.0,1536.923630022819
722,4391.939075871858,0.5223917109681762,1.0,0.0,2195.969537935929
723,278.6069235932209,0.7024937361148619,2.0,5.0,2228.8553887457674
724,337.0765780438984,0.6951968511228409,4.0,7.0,2696.612624351187
725,484.6350722391917,0.6899431849332338,2.0,4.0,1938.5402889567667
726,1712.507453302092,0.6672842551396646,6.0,6.0,1712.507453302092
727,1487.6683135626627,0.5936180393320778,3.0,3.0,1487.6683135626627
728,258.72428401380563,0.5584712270524035,3.0,6.0,2069.794272110445
729,1584.1396715554824,0.600292921982198,3.0,3.0,1584.1396715554824
730,3899.507583489202,0.6148476227276687,2.0,1.0,1949.753791744601
731,3154.9303495182357,0.6780213104268027,6.0,5.0,1577.4651747591179
732,189.2536857002496,0.4625977705483141,0.0,4.0,3028.0589712039937
733,67281.78559340892,0.8049409693721584,6.0,1.0,2102.5557997940286
734,430.6619830069603,0.5058590254951212,0.0,2.0,1722.6479320278413
735,20.331027363548174,0.5311624514185334,1.0,8.0,2602.371502534166
736,5612.969095811436,0.6248120053974029,4.0,3.0,2806.484547905718
737,2448.892251399341,0.556265768627693,2.0,2.0,2448.892251399341
738,439.4651219194717,0.524270984840109,2.0,3.0,878.9302438389434
739,311.79548653895665,0.7047002852826494,3.0,5.0,1247.1819461558266
740,83.9228258075824,0.5050504250822412,3.0,8.0,2685.5304258426368
741,37.37484851058014,0.5775556928879755,1.0,6.0,1195.9951523385644
742,2641.5951712168844,0.6749428081122998,4.0,3.0,1320.7975856084422
743,160.18158571960254,0.7664042764799471,2.0,6.0,2562.9053715136406
744,952.5485535598827,0.6751823691923774,2.0,3.0,1905.0971071197655
745,499.9385195068157,0.6513432396196455,2.0,4.0,1999.7540780272627
746,453.7122064318125,0.690362260855226,1.0,3.0,1814.84882572725
747,5293.982048102129,0.7152667698007088,4.0,2.0,1323.4955120255322
748,7161.055408053771,0.4959591722753098,4.0,2.0,1790.2638520134428
749,396.7572413368491,0.7703982646182822,5.0,7.0,1587.0289653473965
750,26.528995260109838,0.6731546716159083,1.0,6.0,848.9278483235148
751,2063.937952075943,0.6193776715086291,3.0,2.0,1031.9689760379715
752,348.61099988428737,0.5851148064770294,1.0,4.0,2788.887999074299
753,3128.6653157433784,0.703380103692514,5.0,4.0,1564.3326578716892
754,128.4197227783215,0.5741141533324443,2.0,6.0,2054.715564453144
755,256.34301973864274,0.5166505271910161,2.0,5.0,2050.744157909142
756,2883.1057066256835,0.4627825461742753,2.0,2.0,2883.1057066256835
757,212.29384855179381,0.497291062643194,0.0,3.0,1698.3507884143505
758,65943.81994342527,0.746838358488881,6.0,1.0,2060.74437323204
759,1111.6485741423755,0.441700804801422,2.0,3.0,2223.297148284751
760,6574.060372923677,0.5632041989387786,4.0,2.0,1643.5150932309193
761,3560.8252092022526,0.5616252527846223,2.0,1.0,1780.4126046011263
762,94.50927996763733,0.5241814493519427,0.0,4.0,1512.1484794821972
763,1019.5139516574171,0.7725004744985108,4.0,5.0,2039.0279033148342
764,485.6915075002527,0.8047130297584513,3.0,5.0,1942.766030001011
765,344.469904501495,0.5759811426085131,0.0,3.0,2755.75923601196
766,402.8090947628586,0.6196300271892535,4.0,6.0,1611.2363790514344
767,5267.598147092629,0.7576237615292052,5.0,4.0,2633.7990735463145
768,144.06052449531524,0.5965456188736492,2.0,6.0,2304.9683919250438
769,9939.028381996059,0.623184744433456,3.0,1.0,2484.7570954990147
770,2311.001632522225,0.6437364512380489,3.0,3.0,2311.001632522225
771,93.20133364132661,0.6905514032096236,2.0,6.0,1491.2213382612258
772,62.00151003040877,0.7061205600211722,2.0,7.0,1984.0483209730805
773,4668.375510427521,0.5691955189957475,3.0,2.0,2334.1877552137603
774,5342.8739981623075,0.5709312409722851,4.0,2.0,1335.7184995405769
775,17827.33487960007,0.7259195751134013,6.0,3.0,2228.4168599500085
776,1.1447296898147212,0.6354574507606008,1.0,12.0,2344.406404740549
777,19691.88951905315,0.6033818256914656,7.0,3.0,1230.743094940822
778,5443.022541092214,0.5295458132459905,7.0,6.0,2721.511270546107
779,67.85406889190224,0.6271857753013371,0.0,5.0,2171.330204540872
780,259.8604378037481,0.5811157289476779,2.0,5.0,2078.8835024299847
781,9634.515971496603,0.8043125629401311,5.0,3.0,2408.6289928741508
782,11226.378656035507,0.6718087752963273,4.0,2.0,2806.594664008877
783,511.2186739490937,0.7308278541094052,5.0,7.0,2044.874695796375
784,70.64499548151396,0.4941191478697037,1.0,6.0,2260.6398554084467
785,1218.9514364410004,0.4559523276423079,1.0,1.0,1218.9514364410004
786,484.26347724363904,0.40714186746550085,1.0,3.0,1937.0539089745562
787,56582.34931302832,0.64963159931809,7.0,2.0,1768.198416032135
788,1994.2255014146172,0.6416401188178981,3.0,3.0,1994.2255014146172
789,7281.61506373461,0.6372550466422546,3.0,1.0,1820.4037659336525
790,8649.923881470026,0.5992363722657228,4.0,2.0,2162.4809703675064
791,19869.14155161947,0.7567734971486322,4.0,1.0,2483.6426939524335
792,44.55910256175143,0.6783141370510921,1.0,6.0,1425.8912819760458
793,213.94208066258827,0.6542465108811218,1.0,4.0,1711.5366453007061
794,153.06394473233422,0.5801415370777506,3.0,6.0,1224.5115578586738
795,7.1781578818158085,0.6242170460720282,3.0,11.0,1837.608417744847
796,4749.050696949616,0.6756992449208186,2.0,1.0,2374.525348474808
797,25.676058499643254,0.5451044596628072,1.0,7.0,1643.2677439771683
798,442.4524540186053,0.706663062414681,4.0,6.0,1769.8098160744212
799,21.786203192475803,0.454126741540979,0.0,6.0,1394.3170043184514
800,178.681759772769,0.6691484710196459,4.0,7.0,1429.454078182152
801,150.47436414000484,0.514557079311427,2.0,6.0,2407.5898262400774
802,637.1504802478892,0.5894164407892261,2.0,4.0,2548.6019209915567
803,224.68022632097285,0.6394438429488041,3.0,6.0,1797.4418105677828
804,5.170276919941422,0.5388045751931625,0.0,9.0,2647.181783010008
805,333.7895694848936,0.4628218139475838,1.0,3.0,1335.1582779395744
806,1858.6292004716013,0.6652358265395868,2.0,2.0,1858.6292004716013
807,969.7368019918786,0.7164310127946333,3.0,4.0,1939.4736039837571
808,481.3480241605867,0.7383369478329189,3.0,5.0,1925.3920966423468
809,5035.201544801723,0.5519071473539084,6.0,5.0,2517.6007724008614
810,2036.7479632802797,0.4635048526409408,2.0,2.0,2036.7479632802797
811,194.06552706237412,0.5725109886953057,1.0,4.0,1552.524216498993
812,40.72737885652185,0.5081920494667425,1.0,6.0,1303.2761234086993
813,553.2843935101312,0.640516936557551,4.0,5.0,1106.5687870202623
814,1658.7276975942575,0.5871885766878938,4.0,4.0,1658.7276975942575
815,63.3783617818119,0.5914692416862306,1.0,6.0,2028.1075770179807
816,875.574619042487,0.4515088784839187,2.0,3.0,1751.149238084974
817,38019.394174123554,0.5976671706310986,5.0,0.0,1188.106067941361
818,272.7420671628412,0.562334650163424,1.0,4.0,2181.9365373027294
819,310.11568108136134,0.6749539478411041,2.0,5.0,2480.9254486508908
820,3085.4231951377205,0.4936586636952823,4.0,4.0,3085.4231951377205
821,28225.696248479133,0.7884739702974379,5.0,1.0,1764.1060155299458
822,13.605869092646145,0.6073621126195687,2.0,9.0,1741.5512438587066
823,4532.436181966736,0.5255535206364762,4.0,2.0,1133.109045491684
824,241.460020259195,0.6422306938301502,3.0,6.0,1931.68016207356
825,203.28856478980282,0.7719869905956247,4.0,7.0,1626.3085183184226
826,222.42978701715455,0.6142001304988096,4.0,7.0,1779.4382961372364
827,237.17323741933515,0.3949801176963199,0.0,3.0,1897.3858993546812
828,1084.7694404176582,0.4719661477460636,1.0,2.0,2169.5388808353164
829,1375.3453180627419,0.48266540350865916,1.0,2.0,2750.6906361254837
830,102.54061717142395,0.6640309276547633,1.0,5.0,1640.6498747427831
831,313.14684045388316,0.593953863025093,3.0,6.0,2505.1747236310653
832,1228.2887772812737,0.5415558956676075,2.0,2.0,1228.2887772812737
833,8523.632591779398,0.6943397521385928,3.0,1.0,2130.9081479448496
834,96.22599179855845,0.5587557901123079,1.0,5.0,1539.6158687769353
835,166.3033161058246,0.44660309316044144,2.0,6.0,2660.8530576931935
836,521.723232821995,0.6582237912053764,3.0,3.0,521.723232821995
837,2153.9045007419627,0.6043951874201197,2.0,2.0,2153.9045007419627
838,1471.4225974633218,0.6351350526540221,3.0,3.0,1471.4225974633218
839,257.4545311043206,0.571057440588119,3.0,6.0,2059.636248834565
840,1408.3033551809344,0.5193889172578249,3.0,3.0,1408.3033551809344
841,1559.075467251947,0.6442966238073327,4.0,5.0,3118.150934503894
842,881.6554934552603,0.5930308750939736,1.0,2.0,1763.3109869105206
843,178.41080708780297,0.630594462536017,3.0,7.0,2854.5729134048474
844,8583.321792387353,0.7382152150487461,7.0,5.0,2145.830448096838
845,211.00145077391915,0.5493226781017077,2.0,6.0,3376.0232123827063
846,266.53626532026635,0.5045968367674513,1.0,4.0,2132.290122562131
847,250.31319874700193,0.5318368580576212,0.0,3.0,2002.5055899760155
848,7.083213497183675,0.4415904762156709,0.0,8.0,1813.3026552790209
849,1125.5081899686998,0.5582538558251419,2.0,3.0,2251.0163799373995
850,2831.1746334747118,0.6277429273718085,4.0,4.0,2831.1746334747118
851,1567.2098695829268,0.553747968443637,4.0,3.0,783.6049347914634
852,205.74263995457795,0.5138245134604212,1.0,4.0,1645.9411196366236
853,296.0253780597074,0.640363747630408,2.0,5.0,2368.2030244776593
854,2398.967490751169,0.6102833323943982,2.0,2.0,2398.967490751169
855,3388.1507831955796,0.502873267732932,4.0,3.0,1694.0753915977898
856,596.3891533875504,0.516351916464135,1.0,3.0,2385.5566135502017
857,848.4257044377692,0.6235162534031347,1.0,2.0,1696.8514088755385
858,717.9284013423451,0.6133707082178117,2.0,3.0,1435.8568026846901
859,520.8360657598105,0.7147761942985678,2.0,4.0,2083.344263039242
860,39.910909421300026,0.6769794957789328,1.0,7.0,2554.2982029632017
861,9576.155440168515,0.6879601929253982,6.0,4.0,2394.038860042129
862,165.88668811062965,0.6954151424821974,2.0,6.0,2654.1870097700744
863,366.42463350443353,0.5182751046924189,3.0,6.0,2931.3970680354682
864,136.20547573604284,0.4980054506403487,3.0,7.0,2179.2876117766855
865,1118.8018334424776,0.5468686541894601,4.0,5.0,2237.603666884955
866,50.55747497514157,0.3703613761260738,0.0,5.0,1617.8391992045301
867,2991.808656154122,0.5213076771948891,5.0,4.0,1495.904328077061
868,56.898590086601295,0.6037337444461595,1.0,6.0,1820.7548827712415
869,3725.0399616452123,0.8475832997214471,4.0,3.0,1862.5199808226062
870,15.080415550870159,0.512161608916135,0.0,7.0,1930.2931905113803
871,203.06876408478809,0.6463563502339142,2.0,5.0,1624.5501126783047
872,4677.189485623846,0.5167030049366795,2.0,1.0,2338.594742811923
873,29286.65833915401,0.7841010883386368,6.0,2.0,1830.4161461971257
874,441.4759032885199,0.4765221598942414,1.0,3.0,1765.9036131540795
875,10544.278955819926,0.6659661732546404,5.0,2.0,1318.0348694774907
876,2697.2149044033276,0.6387320722638354,5.0,4.0,1348.6074522016638
877,867.2050327028438,0.48256892121725764,1.0,2.0,1734.4100654056876
878,343.98403344046545,0.5431368023179052,2.0,5.0,2751.8722675237236
879,445.7519479439753,0.674979902550462,2.0,4.0,1783.0077917759013
880,31.95194632875038,0.6969821371314955,1.0,7.0,2044.9245650400244
881,532.6303677044608,0.6060251911521044,2.0,4.0,2130.5214708178432
882,6750.598755933396,0.6147150449703939,6.0,4.0,1687.649688983349
883,1179.7409573826335,0.7095187381776069,1.0,2.0,2359.481914765267
884,1574.6233608443365,0.6001209758755798,1.0,2.0,3149.246721688673
885,1265.7201855865717,0.6455892442104176,4.0,4.0,1265.7201855865717
886,301.44566888537486,0.717273326504264,2.0,5.0,2411.565351082999
887,391.87076698072514,0.5873503389131424,1.0,3.0,1567.4830679229005
888,13197.67306151971,0.5506765146963498,5.0,2.0,1649.7091326899638
889,2000.4216110848465,0.6392382101091005,5.0,5.0,2000.4216110848465
890,108.99607470085307,0.39207016134089023,1.0,5.0,1743.9371952136491
891,229.0737741730305,0.5815667464121227,1.0,4.0,1832.590193384244
892,378.039025056449,0.6711517705001722,2.0,5.0,3024.312200451592
893,2379.036957982688,0.6384912335070478,1.0,1.0,2379.036957982688
894,4884.188989891049,0.6212988721983012,3.0,2.0,2442.0944949455243
895,5353.8895118442915,0.6808811359439485,5.0,4.0,2676.9447559221458
896,1184.0682844658218,0.6623894215246345,1.0,2.0,2368.1365689316435
897,237.78168165286604,0.5416441201781006,3.0,6.0,1902.2534532229283
898,2167.726699039082,0.6820265752602135,2.0,2.0,2167.726699039082
899,438.8444951419248,0.7654604653504414,4.0,6.0,1755.3779805676993
900,8474.36353318982,0.5570162623672478,4.0,2.0,2118.590883297455
901,2128.493771522187,0.6447669206849072,4.0,4.0,2128.493771522187
902,252.21549213680692,0.5951542066639395,4.0,5.0,504.43098427361383
903,893.2213244139966,0.6092742704359045,1.0,2.0,1786.4426488279933
904,181.4385554012099,0.5120270966936589,3.0,6.0,1451.5084432096792
905,843.0286563093389,0.5754013155473454,3.0,4.0,1686.0573126186778
906,1830.2315386206683,0.6902212955976172,4.0,4.0,1830.2315386206683
907,16.727549429776097,0.6476724760699479,1.0,8.0,2141.1263270113404
908,1893.229830240698,0.7284848708410957,2.0,2.0,1893.229830240698
909,26.38124426997979,0.6603980931249414,2.0,8.0,1688.3996332787065
910,1110.9091451096128,0.6736393862698934,3.0,4.0,2221.8182902192257
911,1655.3621426878926,0.5679049427961392,3.0,3.0,1655.3621426878926
912,719.6602557104693,0.5204728912895538,4.0,5.0,1439.3205114209386
913,8175.776696118614,0.6097506713470143,5.0,3.0,2043.9441740296536
914,143.5128386287174,0.5658245145159747,2.0,6.0,2296.2054180594782
915,366.8731127380355,0.6058134982699671,1.0,4.0,2934.984901904284
916,2262.0455289640486,0.4487522291118236,2.0,1.0,1131.0227644820243
917,42600.55117919869,0.5777325731772823,7.0,3.0,2662.534448699918
918,1200.4390801637894,0.5083585339407597,4.0,5.0,2400.878160327579
919,891.260986227022,0.5542374290993635,4.0,5.0,1782.521972454044
920,11224.448560944156,0.6775318451045714,5.0,3.0,2806.112140236039
921,2360.228379801969,0.6143608473947507,1.0,1.0,2360.228379801969
922,145.04849634782155,0.650685908325285,4.0,8.0,2320.775941565145
923,353.71682881044893,0.6360964644657666,1.0,4.0,2829.7346304835914
924,18.84970291206425,0.7337826951201321,3.0,10.0,2412.761972744224
925,4502.4714897292315,0.6304558229498594,6.0,5.0,2251.2357448646158
926,6534.072461277774,0.7353608817653945,3.0,1.0,1633.5181153194435
927,964.486765015973,0.6078488109425908,3.0,4.0,1928.973530031946
928,2620.693979940231,0.6036158463923865,3.0,3.0,2620.693979940231
929,1172.7280168739,0.4839764359269254,0.0,1.0,2345.4560337478
930,272.44680815419406,0.7406447586254524,2.0,5.0,2179.5744652335525
931,184.09614613366557,0.45114879705521965,2.0,6.0,2945.538338138649
932,1970.8719406806335,0.5614519022082641,3.0,3.0,1970.8719406806335
933,153.87067985983998,0.534889397877387,1.0,5.0,2461.9308777574397
934,16668.3369489595,0.842765684886103,8.0,4.0,1041.7710593099687
935,3903.955139692666,0.6877906111098575,3.0,2.0,1951.977569846333
936,485.0638881889971,0.6313166758677295,3.0,5.0,1940.2555527559884
937,36.18078713898642,0.4303370703570153,1.0,7.0,2315.5703768951307
938,163.65206159999968,0.5688543601040786,2.0,6.0,2618.432985599995
939,1736.2683728157658,0.6117085623173623,5.0,5.0,1736.2683728157658
940,221.9077081057095,0.7276965538207675,3.0,5.0,887.630832422838
941,277.05289943693043,0.5937543325023482,0.0,3.0,2216.4231954954435
942,1154.2264744617307,0.7733181570786267,5.0,6.0,2308.4529489234615
943,16225.067766909602,0.7678294203036299,6.0,3.0,2028.1334708637003
944,164.66857292965284,0.5297528055494316,2.0,6.0,2634.6971668744454
945,479.56669200471333,0.712372316818523,2.0,4.0,1918.2667680188533
946,57.973808574706325,0.5905311900014718,2.0,7.0,1855.1618743906024
947,35.528936289246346,0.6034832442214445,1.0,6.0,1136.925961255883
948,1118.8069945576685,0.6947690238729548,3.0,4.0,2237.613989115337
949,93.37828946192107,0.525735801384194,0.0,4.0,1494.0526313907371
950,208.8848435509508,0.6464963951982572,3.0,6.0,1671.0787484076063
951,36.7929948205378,0.5325456401193184,2.0,8.0,2354.751668514419
952,21571.732581018805,0.518941333504444,7.0,4.0,2696.4665726273506
953,4454.843307498524,0.627248779232721,4.0,3.0,2227.421653749262
954,1024.8377444890614,0.9726737639993457,3.0,4.0,2049.6754889781228
955,68.49700837979601,0.6433799538254528,2.0,6.0,1095.9521340767362
956,1742.0432737801605,0.9202396084394832,4.0,4.0,1742.0432737801605
957,319.6542174474031,0.5585865085284065,2.0,4.0,1278.6168697896123
958,454.23796750637615,0.49182893012812645,1.0,3.0,1816.9518700255046
959,3650.4364049772985,0.5637575498561316,3.0,2.0,1825.2182024886492
960,42736.81587079442,0.6152591593283449,7.0,2.0,1335.5254959623255
961,396.1766921436772,0.5483962117768316,1.0,3.0,1584.7067685747088
962,1238.4416520128677,0.6285445575602701,7.0,8.0,2476.8833040257355
963,1388.4769797100516,0.7157039271798515,2.0,3.0,2776.9539594201033
964,306.3375023724214,0.5106011551681078,2.0,5.0,2450.700018979371
965,1037.284729487344,0.7721244712120623,3.0,4.0,2074.569458974688
966,588.2993336224423,0.45783125396398483,0.0,2.0,2353.197334489769
967,4696.20796511062,0.6109457445002302,3.0,2.0,2348.10398255531
968,913.736013567586,0.5006987794277031,2.0,3.0,1827.472027135172
969,5370.988087265769,0.6169850567541679,6.0,5.0,2685.4940436328843
970,44.17754214023864,0.62518424976776,2.0,6.0,706.8406742438183
971,228.91052939893248,0.6785224108277349,2.0,5.0,1831.2842351914599
972,2.1222358250332904,0.512602298762456,0.0,10.0,2173.1694848340894
973,4379.835499737685,0.6138253226231946,5.0,4.0,2189.9177498688423
974,256.7185019852953,0.5837653348748766,2.0,5.0,2053.7480158823623
975,8208.522850012116,0.5471529429805555,3.0,1.0,2052.130712503029
976,23.212198951640165,0.5942574993690711,2.0,8.0,1485.5807329049705
977,726.5021816329154,0.7103192559569541,2.0,4.0,2906.0087265316615
978,1070.2534719187818,0.5873455379496708,3.0,4.0,2140.5069438375635
979,866.7246138357795,0.6206520178341067,1.0,2.0,1733.449227671559
980,159.24688718208023,0.7364185291860703,3.0,7.0,2547.9501949132837
981,1220.8229740101633,0.7147168760779739,1.0,2.0,2441.6459480203266
982,9799.720251340568,0.4962086017031896,4.0,2.0,2449.930062835142
983,547.6353906256993,0.6681117344439621,1.0,3.0,2190.541562502797
984,7497.766353521289,0.5103433577139811,4.0,2.0,1874.4415883803222
985,69600.18843759899,0.4852061227753401,6.0,1.0,2175.0058886749684
986,437.71903110532577,0.7223382993963573,2.0,4.0,1750.876124421303
987,2345.920567085461,0.5260308112090136,3.0,3.0,2345.920567085461
988,2345.6911051744337,0.5708662439830888,1.0,1.0,2345.6911051744337
989,1870.0342421349499,0.6154121949388589,4.0,4.0,1870.0342421349499
990,1600.3660027091296,0.7184213804793961,2.0,3.0,3200.732005418259
991,3077.724284803304,0.5488430082601998,2.0,1.0,1538.862142401652
992,1927.8481957330466,0.683074859550053,5.0,5.0,1927.8481957330466
993,44.502220335556345,0.6462892048637771,3.0,8.0,1424.071050737803
994,272.9030355643751,0.5751200276970043,2.0,5.0,2183.224284515001
995,33.388830526088334,0.7247734936889665,1.0,7.0,2136.8851536696534
996,541.4086452117565,0.5256396634995075,3.0,5.0,2165.634580847026
997,1525.917886827032,0.6688601402486235,6.0,7.0,3051.835773654064
998,1045.899962657285,0.623930058055688,3.0,3.0,1045.899962657285
999,18195.321516102213,0.589772300474383,5.0,2.0,2274.4151895127766
1000,76.01309563342454,0.6663394101344517,3.0,8.0,2432.4190602695853
